event,startTime
F,07/03/2019 16:22
C,07/03/2019 16:22
A,07/03/2019 16:22
A,07/03/2019 16:23
F,07/03/2019 16:23
D,07/03/2019 16:23
F,07/03/2019 16:23
A,07/03/2019 16:23
B,07/03/2019 16:23
B,07/03/2019 16:24
C,07/03/2019 16:24
B,07/03/2019 16:24
A,07/03/2019 16:24
C,07/03/2019 16:24
A,07/03/2019 16:25
E,07/03/2019 16:25
F,07/03/2019 16:25
E,07/03/2019 16:25
B,07/03/2019 16:25
E,07/03/2019 16:25
B,07/03/2019 16:26
A,07/03/2019 16:26
C,07/03/2019 16:26
A,07/03/2019 16:26
C,07/03/2019 16:26
C,07/03/2019 16:26
F,07/03/2019 16:26
E,07/03/2019 16:27
B,07/03/2019 16:27
F,07/03/2019 16:27
B,07/03/2019 16:27
F,07/03/2019 16:27
D,07/03/2019 16:27
C,07/03/2019 16:28
D,07/03/2019 16:28
C,07/03/2019 16:28
A,07/03/2019 16:28
F,07/03/2019 16:28
A,07/03/2019 16:28
F,07/03/2019 16:29
A,07/03/2019 16:29
C,07/03/2019 16:29
E,07/03/2019 16:29
B,07/03/2019 16:29
B,07/03/2019 16:29
B,07/03/2019 16:30
F,07/03/2019 16:30
F,07/03/2019 16:30
D,07/03/2019 16:30
D,07/03/2019 16:30
A,07/03/2019 16:31
A,07/03/2019 16:31
D,07/03/2019 16:31
A,07/03/2019 16:31
A,07/03/2019 16:31
C,07/03/2019 16:31
C,07/03/2019 16:31
B,07/03/2019 16:32
B,07/03/2019 16:32
C,07/03/2019 16:32
A,07/03/2019 16:32
B,07/03/2019 16:32
B,07/03/2019 16:32
A,07/03/2019 16:32
F,07/03/2019 16:32
A,07/03/2019 16:32
F,07/03/2019 16:32
C,07/03/2019 16:33
D,07/03/2019 16:33
F,07/03/2019 16:33
B,07/03/2019 16:33
C,07/03/2019 16:33
E,07/03/2019 16:33
B,07/03/2019 16:33
B,07/03/2019 16:33
D,07/03/2019 16:34
C,07/03/2019 16:34
C,07/03/2019 16:34
D,07/03/2019 16:34
C,07/03/2019 16:34
D,07/03/2019 16:34
C,07/03/2019 16:34
A,07/03/2019 16:34
F,07/03/2019 16:35
F,07/03/2019 16:35
D,07/03/2019 16:35
F,07/03/2019 16:35
F,07/03/2019 16:35
C,07/03/2019 16:35
E,07/03/2019 16:35
B,07/03/2019 16:35
A,07/03/2019 16:35
F,07/03/2019 16:36
F,07/03/2019 16:36
F,07/03/2019 16:36
D,07/03/2019 16:36
B,07/03/2019 16:36
A,07/03/2019 16:37
A,07/03/2019 16:37
A,07/03/2019 16:37
C,07/03/2019 16:37
E,07/03/2019 16:37
B,07/03/2019 16:38
A,07/03/2019 16:38
B,07/03/2019 16:38
B,07/03/2019 16:38
F,07/03/2019 16:38
C,07/03/2019 16:38
E,07/03/2019 16:39
B,07/03/2019 16:39
D,07/03/2019 16:39
D,07/03/2019 16:39
F,07/03/2019 16:39
A,07/03/2019 16:40
A,07/03/2019 16:40
C,07/03/2019 16:40
D,07/03/2019 16:40
C,07/03/2019 16:40
C,07/03/2019 16:40
B,07/03/2019 16:41
B,07/03/2019 16:41
F,07/03/2019 16:41
A,07/03/2019 16:41
C,07/03/2019 16:41
F,07/03/2019 16:41
F,07/03/2019 16:41
C,07/03/2019 16:42
D,07/03/2019 16:42
B,07/03/2019 16:42
F,07/03/2019 16:42
A,07/03/2019 16:43
D,07/03/2019 16:43
C,07/03/2019 16:43
E,07/03/2019 16:43
A,07/03/2019 16:43
B,07/03/2019 16:44
F,07/03/2019 16:44
F,07/03/2019 16:44
C,07/03/2019 16:44
B,07/03/2019 16:44
A,07/03/2019 16:45
C,07/03/2019 16:45
F,07/03/2019 16:45
C,07/03/2019 16:45
B,07/03/2019 16:46
A,07/03/2019 16:46
E,07/03/2019 16:46
E,07/03/2019 16:46
C,07/03/2019 16:47
B,07/03/2019 16:47
F,07/03/2019 16:47
F,07/03/2019 16:47
D,07/03/2019 16:48
C,07/03/2019 16:48
A,07/03/2019 16:48
F,07/03/2019 16:49
D,07/03/2019 16:49
B,07/03/2019 16:49
F,07/03/2019 16:50
D,07/03/2019 16:50
A,07/03/2019 16:51
C,07/03/2019 16:51
A,07/03/2019 16:51
B,07/03/2019 16:52
F,07/03/2019 16:52
B,07/03/2019 16:52
A,07/03/2019 16:52
D,07/03/2019 16:53
D,07/03/2019 16:53
B,07/03/2019 16:53
A,07/03/2019 16:54
C,07/03/2019 16:54
C,07/03/2019 16:54
D,07/03/2019 16:54
B,07/03/2019 16:55
F,07/03/2019 16:55
F,07/03/2019 16:55
C,07/03/2019 16:55
C,07/03/2019 16:56
F,07/03/2019 16:56
D,07/03/2019 16:57
F,07/03/2019 16:58
A,07/03/2019 16:59
B,07/03/2019 17:00
A,07/03/2019 17:00
E,07/03/2019 17:01
A,07/03/2019 17:01
B,07/03/2019 17:01
C,07/03/2019 17:02
A,07/03/2019 17:02
B,07/03/2019 17:02
C,07/03/2019 17:02
F,07/03/2019 17:03
B,07/03/2019 17:03
E,07/03/2019 17:03
E,07/03/2019 17:03
A,07/03/2019 17:04
D,07/03/2019 17:04
C,07/03/2019 17:04
A,07/03/2019 17:04
F,07/03/2019 17:04
B,07/03/2019 17:05
C,07/03/2019 17:05
F,07/03/2019 17:05
B,07/03/2019 17:05
D,07/03/2019 17:06
A,07/03/2019 17:06
A,07/03/2019 17:06
F,07/03/2019 17:06
A,07/03/2019 17:06
A,07/03/2019 17:06
E,07/03/2019 17:06
C,07/03/2019 17:07
B,07/03/2019 17:07
B,07/03/2019 17:07
B,07/03/2019 17:07
B,07/03/2019 17:07
C,07/03/2019 17:07
F,07/03/2019 17:08
D,07/03/2019 17:08
D,07/03/2019 17:08
E,07/03/2019 17:08
A,07/03/2019 17:08
C,07/03/2019 17:08
F,07/03/2019 17:08
C,07/03/2019 17:09
C,07/03/2019 17:09
C,07/03/2019 17:09
B,07/03/2019 17:09
E,07/03/2019 17:09
F,07/03/2019 17:10
F,07/03/2019 17:10
A,07/03/2019 17:10
F,07/03/2019 17:10
D,07/03/2019 17:10
F,07/03/2019 17:10
A,07/03/2019 17:11
B,07/03/2019 17:11
C,07/03/2019 17:11
B,07/03/2019 17:12
C,07/03/2019 17:12
F,07/03/2019 17:12
D,07/03/2019 17:13
D,07/03/2019 17:13
A,07/03/2019 17:13
C,07/03/2019 17:14
F,07/03/2019 17:14
B,07/03/2019 17:14
F,07/03/2019 17:15
D,07/03/2019 17:15
A,07/03/2019 17:16
C,07/03/2019 17:16
A,07/03/2019 17:17
A,07/03/2019 17:17
B,07/03/2019 17:17
A,07/03/2019 17:17
F,07/03/2019 17:17
B,07/03/2019 17:18
B,07/03/2019 17:18
E,07/03/2019 17:18
B,07/03/2019 17:18
E,07/03/2019 17:19
C,07/03/2019 17:19
C,07/03/2019 17:19
C,07/03/2019 17:19
A,07/03/2019 17:20
C,07/03/2019 17:20
D,07/03/2019 17:20
F,07/03/2019 17:20
A,07/03/2019 17:20
D,07/03/2019 17:20
B,07/03/2019 17:21
F,07/03/2019 17:21
F,07/03/2019 17:21
A,07/03/2019 17:21
A,07/03/2019 17:21
B,07/03/2019 17:21
F,07/03/2019 17:21
A,07/03/2019 17:21
E,07/03/2019 17:22
B,07/03/2019 17:22
B,07/03/2019 17:22
D,07/03/2019 17:22
B,07/03/2019 17:22
C,07/03/2019 17:23
D,07/03/2019 17:23
C,07/03/2019 17:23
C,07/03/2019 17:23
E,07/03/2019 17:23
F,07/03/2019 17:24
A,07/03/2019 17:24
C,07/03/2019 17:24
D,07/03/2019 17:24
F,07/03/2019 17:24
C,07/03/2019 17:24
B,07/03/2019 17:25
A,07/03/2019 17:25
F,07/03/2019 17:25
F,07/03/2019 17:25
F,07/03/2019 17:25
D,07/03/2019 17:26
A,07/03/2019 17:26
B,07/03/2019 17:26
A,07/03/2019 17:26
A,07/03/2019 17:26
C,07/03/2019 17:27
B,07/03/2019 17:27
C,07/03/2019 17:27
A,07/03/2019 17:27
B,07/03/2019 17:27
A,07/03/2019 17:27
B,07/03/2019 17:27
F,07/03/2019 17:28
E,07/03/2019 17:28
D,07/03/2019 17:28
B,07/03/2019 17:28
A,07/03/2019 17:28
C,07/03/2019 17:28
B,07/03/2019 17:28
C,07/03/2019 17:28
A,07/03/2019 17:28
C,07/03/2019 17:29
F,07/03/2019 17:29
C,07/03/2019 17:29
B,07/03/2019 17:29
E,07/03/2019 17:29
E,07/03/2019 17:29
E,07/03/2019 17:29
B,07/03/2019 17:29
A,07/03/2019 17:29
F,07/03/2019 17:30
E,07/03/2019 17:30
D,07/03/2019 17:30
F,07/03/2019 17:30
C,07/03/2019 17:30
F,07/03/2019 17:30
E,07/03/2019 17:30
B,07/03/2019 17:30
F,07/03/2019 17:31
C,07/03/2019 17:31
F,07/03/2019 17:31
A,07/03/2019 17:31
C,07/03/2019 17:31
C,07/03/2019 17:31
F,07/03/2019 17:32
A,07/03/2019 17:32
B,07/03/2019 17:32
F,07/03/2019 17:32
E,07/03/2019 17:32
B,07/03/2019 17:33
E,07/03/2019 17:33
F,07/03/2019 17:33
A,07/03/2019 17:34
E,07/03/2019 17:34
A,07/03/2019 17:34
C,07/03/2019 17:34
A,07/03/2019 17:34
A,07/03/2019 17:34
B,07/03/2019 17:35
C,07/03/2019 17:35
A,07/03/2019 17:35
B,07/03/2019 17:35
F,07/03/2019 17:35
B,07/03/2019 17:35
B,07/03/2019 17:35
D,07/03/2019 17:36
F,07/03/2019 17:36
B,07/03/2019 17:36
D,07/03/2019 17:36
A,07/03/2019 17:36
D,07/03/2019 17:36
D,07/03/2019 17:36
C,07/03/2019 17:37
E,07/03/2019 17:37
C,07/03/2019 17:37
B,07/03/2019 17:37
C,07/03/2019 17:37
C,07/03/2019 17:37
A,07/03/2019 17:37
F,07/03/2019 17:38
C,07/03/2019 17:38
F,07/03/2019 17:38
A,07/03/2019 17:38
D,07/03/2019 17:38
A,07/03/2019 17:38
F,07/03/2019 17:38
F,07/03/2019 17:38
B,07/03/2019 17:38
F,07/03/2019 17:39
B,07/03/2019 17:39
C,07/03/2019 17:39
B,07/03/2019 17:39
C,07/03/2019 17:39
C,07/03/2019 17:40
F,07/03/2019 17:40
E,07/03/2019 17:40
E,07/03/2019 17:40
E,07/03/2019 17:41
C,07/03/2019 17:41
F,07/03/2019 17:41
A,07/03/2019 17:42
F,07/03/2019 17:42
F,07/03/2019 17:42
A,07/03/2019 17:42
B,07/03/2019 17:43
A,07/03/2019 17:43
B,07/03/2019 17:43
C,07/03/2019 17:44
B,07/03/2019 17:44
D,07/03/2019 17:44
E,07/03/2019 17:45
E,07/03/2019 17:45
A,07/03/2019 17:45
C,07/03/2019 17:45
F,07/03/2019 17:46
C,07/03/2019 17:46
A,07/03/2019 17:46
B,07/03/2019 17:46
F,07/03/2019 17:46
F,07/03/2019 17:47
B,07/03/2019 17:47
E,07/03/2019 17:47
A,07/03/2019 17:47
E,07/03/2019 17:48
A,07/03/2019 17:48
C,07/03/2019 17:48
B,07/03/2019 17:48
C,07/03/2019 17:49
B,07/03/2019 17:49
F,07/03/2019 17:49
C,07/03/2019 17:49
A,07/03/2019 17:49
F,07/03/2019 17:50
C,07/03/2019 17:50
D,07/03/2019 17:50
B,07/03/2019 17:50
A,07/03/2019 17:50
A,07/03/2019 17:51
D,07/03/2019 17:51
F,07/03/2019 17:51
C,07/03/2019 17:51
B,07/03/2019 17:51
B,07/03/2019 17:52
F,07/03/2019 17:52
E,07/03/2019 17:52
E,07/03/2019 17:52
A,07/03/2019 17:53
D,07/03/2019 17:53
A,07/03/2019 17:53
A,07/03/2019 17:53
F,07/03/2019 17:53
C,07/03/2019 17:53
B,07/03/2019 17:54
C,07/03/2019 17:54
B,07/03/2019 17:54
B,07/03/2019 17:54
A,07/03/2019 17:54
A,07/03/2019 17:54
A,07/03/2019 17:54
F,07/03/2019 17:54
D,07/03/2019 17:55
A,07/03/2019 17:55
F,07/03/2019 17:55
D,07/03/2019 17:55
C,07/03/2019 17:55
B,07/03/2019 17:55
B,07/03/2019 17:55
B,07/03/2019 17:55
C,07/03/2019 17:56
B,07/03/2019 17:56
C,07/03/2019 17:56
D,07/03/2019 17:56
D,07/03/2019 17:56
C,07/03/2019 17:56
D,07/03/2019 17:56
F,07/03/2019 17:57
C,07/03/2019 17:57
F,07/03/2019 17:57
F,07/03/2019 17:57
C,07/03/2019 17:57
A,07/03/2019 17:57
E,07/03/2019 17:57
C,07/03/2019 17:57
E,07/03/2019 17:58
F,07/03/2019 17:58
A,07/03/2019 17:58
B,07/03/2019 17:58
F,07/03/2019 17:58
F,07/03/2019 17:58
A,07/03/2019 17:59
F,07/03/2019 17:59
B,07/03/2019 17:59
C,07/03/2019 17:59
A,07/03/2019 17:59
B,07/03/2019 18:00
A,07/03/2019 18:00
D,07/03/2019 18:00
E,07/03/2019 18:00
B,07/03/2019 18:00
A,07/03/2019 18:00
C,07/03/2019 18:01
B,07/03/2019 18:01
C,07/03/2019 18:01
F,07/03/2019 18:01
C,07/03/2019 18:01
B,07/03/2019 18:01
A,07/03/2019 18:01
D,07/03/2019 18:02
D,07/03/2019 18:02
F,07/03/2019 18:02
E,07/03/2019 18:02
C,07/03/2019 18:02
B,07/03/2019 18:02
F,07/03/2019 18:03
A,07/03/2019 18:03
A,07/03/2019 18:03
C,07/03/2019 18:03
F,07/03/2019 18:03
E,07/03/2019 18:03
C,07/03/2019 18:03
A,07/03/2019 18:03
B,07/03/2019 18:04
B,07/03/2019 18:04
F,07/03/2019 18:04
F,07/03/2019 18:04
A,07/03/2019 18:04
E,07/03/2019 18:04
B,07/03/2019 18:04
C,07/03/2019 18:05
E,07/03/2019 18:05
B,07/03/2019 18:05
F,07/03/2019 18:05
D,07/03/2019 18:05
E,07/03/2019 18:06
C,07/03/2019 18:06
A,07/03/2019 18:06
A,07/03/2019 18:06
D,07/03/2019 18:06
C,07/03/2019 18:06
F,07/03/2019 18:07
F,07/03/2019 18:07
B,07/03/2019 18:07
B,07/03/2019 18:07
C,07/03/2019 18:07
F,07/03/2019 18:07
E,07/03/2019 18:08
C,07/03/2019 18:08
A,07/03/2019 18:08
F,07/03/2019 18:08
A,07/03/2019 18:08
C,07/03/2019 18:09
D,07/03/2019 18:09
B,07/03/2019 18:09
A,07/03/2019 18:09
B,07/03/2019 18:09
F,07/03/2019 18:10
A,07/03/2019 18:10
F,07/03/2019 18:10
D,07/03/2019 18:10
A,07/03/2019 18:10
B,07/03/2019 18:10
D,07/03/2019 18:10
A,07/03/2019 18:11
A,07/03/2019 18:11
B,07/03/2019 18:11
A,07/03/2019 18:11
A,07/03/2019 18:11
C,07/03/2019 18:11
B,07/03/2019 18:11
E,07/03/2019 18:11
C,07/03/2019 18:11
A,07/03/2019 18:11
B,07/03/2019 18:12
B,07/03/2019 18:12
D,07/03/2019 18:12
B,07/03/2019 18:12
B,07/03/2019 18:12
F,07/03/2019 18:12
E,07/03/2019 18:12
C,07/03/2019 18:12
F,07/03/2019 18:12
B,07/03/2019 18:12
D,07/03/2019 18:13
D,07/03/2019 18:13
C,07/03/2019 18:13
E,07/03/2019 18:13
D,07/03/2019 18:13
C,07/03/2019 18:13
F,07/03/2019 18:13
E,07/03/2019 18:13
C,07/03/2019 18:14
C,07/03/2019 18:14
F,07/03/2019 18:14
C,07/03/2019 18:14
C,07/03/2019 18:14
F,07/03/2019 18:14
C,07/03/2019 18:14
A,07/03/2019 18:14
F,07/03/2019 18:15
F,07/03/2019 18:15
F,07/03/2019 18:15
F,07/03/2019 18:15
F,07/03/2019 18:15
B,07/03/2019 18:15
E,07/03/2019 18:16
A,07/03/2019 18:17
C,07/03/2019 18:17
A,07/03/2019 18:18
A,07/03/2019 18:18
B,07/03/2019 18:18
F,07/03/2019 18:18
B,07/03/2019 18:19
B,07/03/2019 18:19
D,07/03/2019 18:19
E,07/03/2019 18:20
C,07/03/2019 18:20
A,07/03/2019 18:20
C,07/03/2019 18:20
C,07/03/2019 18:21
E,07/03/2019 18:21
A,07/03/2019 18:21
A,07/03/2019 18:21
B,07/03/2019 18:21
F,07/03/2019 18:21
A,07/03/2019 18:21
F,07/03/2019 18:22
F,07/03/2019 18:22
A,07/03/2019 18:22
B,07/03/2019 18:22
B,07/03/2019 18:22
E,07/03/2019 18:22
A,07/03/2019 18:22
B,07/03/2019 18:22
B,07/03/2019 18:23
D,07/03/2019 18:23
E,07/03/2019 18:23
C,07/03/2019 18:23
A,07/03/2019 18:23
B,07/03/2019 18:23
C,07/03/2019 18:23
E,07/03/2019 18:24
A,07/03/2019 18:24
C,07/03/2019 18:24
C,07/03/2019 18:24
F,07/03/2019 18:24
B,07/03/2019 18:24
E,07/03/2019 18:24
D,07/03/2019 18:24
C,07/03/2019 18:25
B,07/03/2019 18:25
F,07/03/2019 18:25
F,07/03/2019 18:25
E,07/03/2019 18:25
C,07/03/2019 18:25
F,07/03/2019 18:25
F,07/03/2019 18:26
D,07/03/2019 18:26
A,07/03/2019 18:26
C,07/03/2019 18:26
F,07/03/2019 18:26
A,07/03/2019 18:27
C,07/03/2019 18:27
B,07/03/2019 18:27
F,07/03/2019 18:27
B,07/03/2019 18:28
A,07/03/2019 18:28
F,07/03/2019 18:28
C,07/03/2019 18:28
E,07/03/2019 18:29
B,07/03/2019 18:29
A,07/03/2019 18:29
E,07/03/2019 18:29
C,07/03/2019 18:30
C,07/03/2019 18:30
B,07/03/2019 18:30
F,07/03/2019 18:30
F,07/03/2019 18:31
D,07/03/2019 18:31
C,07/03/2019 18:31
F,07/03/2019 18:32
D,07/03/2019 18:32
F,07/03/2019 18:33
A,07/03/2019 18:34
A,07/03/2019 18:34
B,07/03/2019 18:35
B,07/03/2019 18:35
D,07/03/2019 18:36
E,07/03/2019 18:36
C,07/03/2019 18:37
C,07/03/2019 18:37
A,07/03/2019 18:38
F,07/03/2019 18:38
F,07/03/2019 18:38
B,07/03/2019 18:39
E,07/03/2019 18:40
A,07/03/2019 18:40
C,07/03/2019 18:41
A,07/03/2019 18:41
A,07/03/2019 18:41
B,07/03/2019 18:41
F,07/03/2019 18:42
A,07/03/2019 18:42
B,07/03/2019 18:42
A,07/03/2019 18:42
A,07/03/2019 18:42
B,07/03/2019 18:42
E,07/03/2019 18:42
B,07/03/2019 18:43
A,07/03/2019 18:43
D,07/03/2019 18:43
B,07/03/2019 18:43
B,07/03/2019 18:43
D,07/03/2019 18:43
A,07/03/2019 18:43
C,07/03/2019 18:43
D,07/03/2019 18:44
B,07/03/2019 18:44
C,07/03/2019 18:44
E,07/03/2019 18:44
C,07/03/2019 18:44
C,07/03/2019 18:44
B,07/03/2019 18:44
F,07/03/2019 18:44
A,07/03/2019 18:44
C,07/03/2019 18:45
E,07/03/2019 18:45
A,07/03/2019 18:45
F,07/03/2019 18:45
C,07/03/2019 18:45
D,07/03/2019 18:45
F,07/03/2019 18:45
C,07/03/2019 18:45
B,07/03/2019 18:45
F,07/03/2019 18:46
C,07/03/2019 18:46
A,07/03/2019 18:46
B,07/03/2019 18:46
F,07/03/2019 18:46
F,07/03/2019 18:46
D,07/03/2019 18:46
C,07/03/2019 18:46
F,07/03/2019 18:47
A,07/03/2019 18:47
B,07/03/2019 18:47
D,07/03/2019 18:47
A,07/03/2019 18:47
F,07/03/2019 18:47
E,07/03/2019 18:47
A,07/03/2019 18:48
B,07/03/2019 18:48
C,07/03/2019 18:48
C,07/03/2019 18:48
B,07/03/2019 18:48
F,07/03/2019 18:48
B,07/03/2019 18:49
C,07/03/2019 18:49
D,07/03/2019 18:49
F,07/03/2019 18:49
E,07/03/2019 18:49
A,07/03/2019 18:49
D,07/03/2019 18:50
D,07/03/2019 18:50
F,07/03/2019 18:50
C,07/03/2019 18:50
A,07/03/2019 18:50
A,07/03/2019 18:50
B,07/03/2019 18:50
C,07/03/2019 18:51
F,07/03/2019 18:51
F,07/03/2019 18:51
B,07/03/2019 18:51
B,07/03/2019 18:51
C,07/03/2019 18:51
F,07/03/2019 18:52
A,07/03/2019 18:52
C,07/03/2019 18:52
D,07/03/2019 18:52
E,07/03/2019 18:52
B,07/03/2019 18:53
E,07/03/2019 18:53
C,07/03/2019 18:53
F,07/03/2019 18:53
A,07/03/2019 18:54
A,07/03/2019 18:54
D,07/03/2019 18:54
F,07/03/2019 18:54
F,07/03/2019 18:54
B,07/03/2019 18:55
B,07/03/2019 18:55
C,07/03/2019 18:55
A,07/03/2019 18:55
D,07/03/2019 18:56
D,07/03/2019 18:56
F,07/03/2019 18:56
B,07/03/2019 18:56
C,07/03/2019 18:57
A,07/03/2019 18:57
C,07/03/2019 18:57
C,07/03/2019 18:57
F,07/03/2019 18:58
B,07/03/2019 18:58
A,07/03/2019 18:58
F,07/03/2019 18:58
E,07/03/2019 18:58
E,07/03/2019 18:59
A,07/03/2019 18:59
B,07/03/2019 18:59
A,07/03/2019 18:59
F,07/03/2019 18:59
A,07/03/2019 19:00
C,07/03/2019 19:00
A,07/03/2019 19:00
A,07/03/2019 19:00
B,07/03/2019 19:00
D,07/03/2019 19:00
B,07/03/2019 19:00
B,07/03/2019 19:01
F,07/03/2019 19:01
B,07/03/2019 19:01
B,07/03/2019 19:01
D,07/03/2019 19:01
C,07/03/2019 19:01
C,07/03/2019 19:01
D,07/03/2019 19:02
D,07/03/2019 19:02
C,07/03/2019 19:02
C,07/03/2019 19:02
A,07/03/2019 19:02
A,07/03/2019 19:02
F,07/03/2019 19:02
D,07/03/2019 19:02
C,07/03/2019 19:03
C,07/03/2019 19:03
D,07/03/2019 19:03
F,07/03/2019 19:03
B,07/03/2019 19:03
B,07/03/2019 19:03
A,07/03/2019 19:03
F,07/03/2019 19:03
F,07/03/2019 19:04
F,07/03/2019 19:04
F,07/03/2019 19:04
C,07/03/2019 19:04
D,07/03/2019 19:04
B,07/03/2019 19:04
A,07/03/2019 19:04
D,07/03/2019 19:05
C,07/03/2019 19:05
E,07/03/2019 19:05
B,07/03/2019 19:05
A,07/03/2019 19:06
F,07/03/2019 19:06
F,07/03/2019 19:06
C,07/03/2019 19:06
E,07/03/2019 19:06
B,07/03/2019 19:07
A,07/03/2019 19:07
F,07/03/2019 19:07
C,07/03/2019 19:07
A,07/03/2019 19:08
D,07/03/2019 19:08
B,07/03/2019 19:08
F,07/03/2019 19:08
B,07/03/2019 19:09
C,07/03/2019 19:09
C,07/03/2019 19:09
A,07/03/2019 19:09
D,07/03/2019 19:10
F,07/03/2019 19:10
E,07/03/2019 19:10
B,07/03/2019 19:10
C,07/03/2019 19:11
F,07/03/2019 19:11
C,07/03/2019 19:11
A,07/03/2019 19:11
A,07/03/2019 19:11
F,07/03/2019 19:12
D,07/03/2019 19:12
B,07/03/2019 19:12
B,07/03/2019 19:12
A,07/03/2019 19:12
F,07/03/2019 19:13
E,07/03/2019 19:13
D,07/03/2019 19:13
B,07/03/2019 19:13
C,07/03/2019 19:14
C,07/03/2019 19:14
D,07/03/2019 19:14
A,07/03/2019 19:15
A,07/03/2019 19:15
F,07/03/2019 19:15
F,07/03/2019 19:15
C,07/03/2019 19:15
B,07/03/2019 19:16
B,07/03/2019 19:16
F,07/03/2019 19:16
A,07/03/2019 19:17
D,07/03/2019 19:17
D,07/03/2019 19:17
A,07/03/2019 19:17
A,07/03/2019 19:17
B,07/03/2019 19:18
C,07/03/2019 19:18
C,07/03/2019 19:18
B,07/03/2019 19:18
B,07/03/2019 19:18
A,07/03/2019 19:18
A,07/03/2019 19:18
E,07/03/2019 19:19
F,07/03/2019 19:19
F,07/03/2019 19:19
D,07/03/2019 19:19
C,07/03/2019 19:19
B,07/03/2019 19:19
B,07/03/2019 19:19
C,07/03/2019 19:20
C,07/03/2019 19:20
D,07/03/2019 19:20
E,07/03/2019 19:20
C,07/03/2019 19:20
F,07/03/2019 19:21
A,07/03/2019 19:21
F,07/03/2019 19:21
A,07/03/2019 19:21
F,07/03/2019 19:21
A,07/03/2019 19:21
C,07/03/2019 19:21
D,07/03/2019 19:21
A,07/03/2019 19:22
B,07/03/2019 19:22
B,07/03/2019 19:22
B,07/03/2019 19:22
F,07/03/2019 19:22
F,07/03/2019 19:22
A,07/03/2019 19:22
B,07/03/2019 19:23
D,07/03/2019 19:23
C,07/03/2019 19:23
E,07/03/2019 19:23
B,07/03/2019 19:23
E,07/03/2019 19:24
C,07/03/2019 19:24
E,07/03/2019 19:24
C,07/03/2019 19:24
A,07/03/2019 19:24
C,07/03/2019 19:24
C,07/03/2019 19:25
F,07/03/2019 19:25
A,07/03/2019 19:25
F,07/03/2019 19:25
A,07/03/2019 19:25
F,07/03/2019 19:25
B,07/03/2019 19:25
E,07/03/2019 19:25
F,07/03/2019 19:26
B,07/03/2019 19:26
B,07/03/2019 19:26
E,07/03/2019 19:26
F,07/03/2019 19:26
A,07/03/2019 19:27
C,07/03/2019 19:27
E,07/03/2019 19:27
C,07/03/2019 19:27
A,07/03/2019 19:28
B,07/03/2019 19:28
E,07/03/2019 19:28
C,07/03/2019 19:28
F,07/03/2019 19:28
B,07/03/2019 19:29
C,07/03/2019 19:29
F,07/03/2019 19:29
F,07/03/2019 19:29
A,07/03/2019 19:29
D,07/03/2019 19:30
D,07/03/2019 19:30
A,07/03/2019 19:30
A,07/03/2019 19:30
B,07/03/2019 19:30
C,07/03/2019 19:31
F,07/03/2019 19:31
A,07/03/2019 19:31
B,07/03/2019 19:31
B,07/03/2019 19:31
A,07/03/2019 19:31
E,07/03/2019 19:31
F,07/03/2019 19:32
B,07/03/2019 19:32
C,07/03/2019 19:32
C,07/03/2019 19:32
B,07/03/2019 19:32
C,07/03/2019 19:32
A,07/03/2019 19:33
A,07/03/2019 19:33
C,07/03/2019 19:33
E,07/03/2019 19:33
A,07/03/2019 19:33
D,07/03/2019 19:33
E,07/03/2019 19:33
A,07/03/2019 19:33
F,07/03/2019 19:33
B,07/03/2019 19:34
B,07/03/2019 19:34
E,07/03/2019 19:34
F,07/03/2019 19:34
B,07/03/2019 19:34
F,07/03/2019 19:34
C,07/03/2019 19:34
B,07/03/2019 19:34
C,07/03/2019 19:35
D,07/03/2019 19:35
F,07/03/2019 19:35
A,07/03/2019 19:35
C,07/03/2019 19:35
F,07/03/2019 19:35
D,07/03/2019 19:35
D,07/03/2019 19:36
C,07/03/2019 19:36
B,07/03/2019 19:36
E,07/03/2019 19:36
C,07/03/2019 19:36
F,07/03/2019 19:37
F,07/03/2019 19:37
D,07/03/2019 19:37
F,07/03/2019 19:37
F,07/03/2019 19:37
A,07/03/2019 19:38
A,07/03/2019 19:38
C,07/03/2019 19:38
B,07/03/2019 19:39
B,07/03/2019 19:39
F,07/03/2019 19:39
A,07/03/2019 19:39
C,07/03/2019 19:40
E,07/03/2019 19:40
A,07/03/2019 19:40
B,07/03/2019 19:40
D,07/03/2019 19:41
C,07/03/2019 19:41
A,07/03/2019 19:41
B,07/03/2019 19:41
D,07/03/2019 19:41
A,07/03/2019 19:41
A,07/03/2019 19:41
F,07/03/2019 19:42
F,07/03/2019 19:42
B,07/03/2019 19:42
A,07/03/2019 19:42
C,07/03/2019 19:42
C,07/03/2019 19:42
B,07/03/2019 19:42
B,07/03/2019 19:42
D,07/03/2019 19:43
B,07/03/2019 19:43
E,07/03/2019 19:43
A,07/03/2019 19:43
F,07/03/2019 19:43
C,07/03/2019 19:43
E,07/03/2019 19:43
C,07/03/2019 19:44
D,07/03/2019 19:44
F,07/03/2019 19:44
B,07/03/2019 19:44
D,07/03/2019 19:44
C,07/03/2019 19:44
F,07/03/2019 19:45
C,07/03/2019 19:45
D,07/03/2019 19:45
F,07/03/2019 19:45
F,07/03/2019 19:45
A,07/03/2019 19:46
F,07/03/2019 19:46
C,07/03/2019 19:46
A,07/03/2019 19:46
B,07/03/2019 19:47
F,07/03/2019 19:47
B,07/03/2019 19:47
